Source,Target,Weight,Type
S0090,S0124,1,Undirected
S0090,S0125,1,Undirected
S0090,S0127,1,Undirected
S0090,S0129,1,Undirected
S0090,S0130,2,Undirected
S0090,S0132,3,Undirected
S0090,S0133,1,Undirected
S0090,S0135,1,Undirected
S0090,S0136,1,Undirected
S0090,S0137,1,Undirected
S0090,S0138,1,Undirected
S0090,S0140,3,Undirected
S0090,S0141,2,Undirected
S0090,S0142,2,Undirected
S0090,S0144,3,Undirected
S0090,S0145,3,Undirected
S0090,S0149,2,Undirected
S0090,S0151,1,Undirected
S0090,S0152,2,Undirected
S0090,S0153,3,Undirected
S0090,S0154,1,Undirected
S0090,S0158,1,Undirected
S0090,S0160,2,Undirected
S0090,S0162,4,Undirected
S0090,S0163,2,Undirected
S0090,S0165,1,Undirected
S0090,S0166,3,Undirected
S0090,S0167,1,Undirected
S0090,S0168,2,Undirected
S0090,S0169,3,Undirected
S0090,S0170,3,Undirected
S0090,S0171,4,Undirected
S0090,S0176,2,Undirected
S0090,S0177,1,Undirected
S0090,S0178,1,Undirected
S0090,S0179,2,Undirected
S0090,S0181,3,Undirected
S0090,S0182,3,Undirected
S0090,S0183,2,Undirected
S0090,S0187,1,Undirected
S0090,S0188,1,Undirected
S0090,S0190,2,Undirected
S0090,S0191,1,Undirected
S0090,S0194,1,Undirected
S0090,S0196,1,Undirected
S0090,S0197,2,Undirected
S0090,S0199,2,Undirected
S0090,S0202,2,Undirected
S0090,S0203,2,Undirected
S0090,S0204,1,Undirected
S0090,S0205,1,Undirected
S0090,S0206,1,Undirected
S0090,S0207,1,Undirected
S0090,S0208,1,Undirected
S0090,S0210,2,Undirected
S0090,S0214,4,Undirected
S0090,S0215,2,Undirected
S0090,S0216,1,Undirected
S0090,S0218,1,Undirected
S0090,S0219,2,Undirected
S0090,S0220,1,Undirected
S0090,S0221,2,Undirected
S0090,S0222,3,Undirected
S0090,S0224,3,Undirected
S0090,S0225,1,Undirected
S0090,S0226,3,Undirected
S0090,S0227,3,Undirected
S0090,S0228,1,Undirected
S0090,S0230,3,Undirected
S0090,S0231,1,Undirected
S0090,S0232,2,Undirected
S0090,S0233,2,Undirected
S0090,S0238,1,Undirected
S0090,S0239,2,Undirected
S0090,S0240,1,Undirected
S0090,S0241,3,Undirected
S0090,S0242,1,Undirected
S0090,S0243,2,Undirected
S0090,S0244,1,Undirected
S0090,S0247,1,Undirected
S0090,S0249,2,Undirected
S0090,S0250,2,Undirected
S0091,S0094,1,Undirected
S0091,S0095,2,Undirected
S0091,S0097,1,Undirected
S0091,S0099,3,Undirected
S0091,S0100,1,Undirected
S0091,S0101,3,Undirected
S0091,S0102,2,Undirected
S0091,S0103,1,Undirected
S0091,S0105,2,Undirected
S0091,S0108,1,Undirected
S0091,S0109,2,Undirected
S0091,S0110,2,Undirected
S0091,S0112,2,Undirected
S0091,S0114,2,Undirected
S0091,S0117,1,Undirected
S0091,S0118,1,Undirected
S0091,S0120,1,Undirected
S0091,S0121,2,Undirected
S0091,S0122,2,Undirected
S0091,S0124,3,Undirected
S0091,S0126,1,Undirected
S0091,S0127,1,Undirected
S0091,S0128,1,Undirected
S0091,S0130,1,Undirected
S0091,S0132,1,Undirected
S0091,S0133,1,Undirected
S0091,S0134,1,Undirected
S0091,S0136,2,Undirected
S0091,S0138,2,Undirected
S0091,S0140,1,Undirected
S0091,S0141,1,Undirected
S0091,S0142,1,Undirected
S0091,S0143,3,Undirected
S0091,S0145,1,Undirected
S0091,S0146,2,Undirected
S0091,S0147,1,Undirected
S0091,S0148,3,Undirected
S0091,S0149,1,Undirected
S0091,S0151,2,Undirected
S0091,S0152,1,Undirected
S0091,S0153,1,Undirected
S0091,S0154,1,Undirected
S0091,S0155,1,Undirected
S0091,S0156,2,Undirected
S0091,S0157,4,Undirected
S0091,S0158,3,Undirected
S0091,S0159,2,Undirected
S0091,S0160,1,Undirected
S0091,S0161,1,Undirected
S0091,S0162,1,Undirected
S0091,S0163,2,Undirected
S0091,S0164,1,Undirected
S0091,S0165,1,Undirected
S0091,S0166,1,Undirected
S0091,S0168,1,Undirected
S0091,S0169,3,Undirected
S0091,S0170,1,Undirected
S0091,S0171,1,Undirected
S0091,S0173,2,Undirected
S0091,S0174,2,Undirected
S0091,S0175,1,Undirected
S0091,S0176,1,Undirected
S0091,S0178,2,Undirected
S0091,S0179,4,Undirected
S0091,S0180,1,Undirected
S0091,S0182,1,Undirected
S0091,S0186,1,Undirected
S0091,S0187,1,Undirected
S0091,S0188,1,Undirected
S0091,S0189,1,Undirected
S0091,S0190,1,Undirected
S0091,S0191,1,Undirected
S0091,S0193,1,Undirected
S0091,S0196,1,Undirected
S0091,S0197,2,Undirected
S0091,S0198,1,Undirected
S0091,S0199,1,Undirected
S0091,S0201,1,Undirected
S0091,S0202,2,Undirected
S0091,S0204,1,Undirected
S0091,S0206,2,Undirected
S0091,S0207,1,Undirected
S0091,S0208,1,Undirected
S0091,S0210,1,Undirected
S0091,S0213,2,Undirected
S0091,S0214,1,Undirected
S0091,S0215,1,Undirected
S0091,S0218,1,Undirected
S0091,S0220,2,Undirected
S0091,S0222,2,Undirected
S0091,S0224,1,Undirected
S0091,S0226,1,Undirected
S0091,S0227,1,Undirected
S0091,S0229,2,Undirected
S0091,S0231,1,Undirected
S0091,S0232,2,Undirected
S0091,S0233,2,Undirected
S0091,S0234,1,Undirected
S0091,S0235,1,Undirected
S0091,S0236,1,Undirected
S0091,S0237,1,Undirected
S0091,S0239,1,Undirected
S0091,S0240,3,Undirected
S0091,S0241,1,Undirected
S0091,S0242,1,Undirected
S0091,S0243,2,Undirected
S0091,S0245,4,Undirected
S0091,S0247,1,Undirected
S0091,S0248,2,Undirected
S0091,S0249,1,Undirected
S0091,S0250,2,Undirected
S0092,S0093,1,Undirected
S0092,S0094,2,Undirected
S0092,S0095,1,Undirected
S0092,S0096,1,Undirected
S0092,S0098,1,Undirected
S0092,S0100,1,Undirected
S0092,S0101,1,Undirected
S0092,S0102,1,Undirected
S0092,S0107,1,Undirected
S0092,S0112,1,Undirected
S0092,S0113,1,Undirected
S0092,S0114,1,Undirected
S0092,S0115,1,Undirected
S0092,S0120,1,Undirected
S0092,S0126,1,Undirected
S0092,S0127,1,Undirected
S0092,S0131,1,Undirected
S0092,S0132,1,Undirected
S0092,S0133,1,Undirected
S0092,S0141,1,Undirected
S0092,S0142,2,Undirected
S0092,S0144,1,Undirected
S0092,S0147,1,Undirected
S0092,S0148,1,Undirected
S0092,S0152,1,Undirected
S0092,S0153,2,Undirected
S0092,S0155,1,Undirected
S0092,S0157,1,Undirected
S0092,S0160,1,Undirected
S0092,S0165,1,Undirected
S0092,S0167,1,Undirected
S0092,S0168,1,Undirected
S0092,S0170,1,Undirected
S0092,S0171,1,Undirected
S0092,S0173,1,Undirected
S0092,S0177,1,Undirected
S0092,S0179,1,Undirected
S0092,S0182,1,Undirected
S0092,S0190,1,Undirected
S0092,S0191,1,Undirected
S0092,S0197,1,Undirected
S0092,S0199,1,Undirected
S0092,S0202,1,Undirected
S0092,S0205,1,Undirected
S0092,S0207,1,Undirected
S0092,S0210,1,Undirected
S0092,S0216,1,Undirected
S0092,S0218,1,Undirected
S0092,S0224,1,Undirected
S0092,S0225,1,Undirected
S0092,S0226,1,Undirected
S0092,S0227,1,Undirected
S0092,S0230,1,Undirected
S0092,S0238,1,Undirected
S0092,S0240,1,Undirected
S0092,S0241,1,Undirected
S0092,S0248,1,Undirected
S0093,S0094,2,Undirected
S0093,S0095,3,Undirected
S0093,S0096,1,Undirected
S0093,S0097,1,Undirected
S0093,S0098,2,Undirected
S0093,S0105,1,Undirected
S0093,S0106,4,Undirected
S0093,S0107,1,Undirected
S0093,S0112,1,Undirected
S0093,S0113,5,Undirected
S0093,S0117,1,Undirected
S0093,S0120,4,Undirected
S0093,S0129,3,Undirected
S0093,S0130,2,Undirected
S0093,S0132,5,Undirected
S0093,S0135,1,Undirected
S0093,S0141,1,Undirected
S0093,S0142,2,Undirected
S0093,S0144,4,Undirected
S0093,S0148,1,Undirected
S0093,S0152,4,Undirected
S0093,S0153,4,Undirected
S0093,S0155,1,Undirected
S0093,S0161,1,Undirected
S0093,S0162,4,Undirected
S0093,S0165,1,Undirected
S0093,S0170,5,Undirected
S0093,S0171,3,Undirected
S0093,S0176,2,Undirected
S0093,S0177,1,Undirected
S0093,S0178,1,Undirected
S0093,S0182,2,Undirected
S0093,S0183,1,Undirected
S0093,S0188,1,Undirected
S0093,S0190,2,Undirected
S0093,S0191,2,Undirected
S0093,S0192,1,Undirected
S0093,S0193,1,Undirected
S0093,S0196,2,Undirected
S0093,S0197,1,Undirected
S0093,S0199,3,Undirected
S0093,S0202,3,Undirected
S0093,S0205,1,Undirected
S0093,S0207,1,Undirected
S0093,S0210,1,Undirected
S0093,S0214,1,Undirected
S0093,S0216,1,Undirected
S0093,S0222,3,Undirected
S0093,S0224,4,Undirected
S0093,S0225,1,Undirected
S0093,S0226,2,Undirected
S0093,S0227,2,Undirected
S0093,S0228,2,Undirected
S0093,S0229,1,Undirected
S0093,S0230,4,Undirected
S0093,S0232,1,Undirected
S0093,S0233,2,Undirected
S0093,S0234,1,Undirected
S0093,S0236,1,Undirected
S0093,S0241,2,Undirected
S0093,S0243,1,Undirected
S0093,S0244,1,Undirected
S0093,S0250,3,Undirected
S0094,S0095,2,Undirected
S0094,S0096,1,Undirected
S0094,S0097,2,Undirected
S0094,S0098,4,Undirected
S0094,S0100,1,Undirected
S0094,S0101,3,Undirected
S0094,S0102,2,Undirected
S0094,S0103,1,Undirected
S0094,S0104,1,Undirected
S0094,S0105,1,Undirected
S0094,S0106,2,Undirected
S0094,S0107,2,Undirected
S0094,S0110,2,Undirected
S0094,S0111,3,Undirected
S0094,S0112,2,Undirected
S0094,S0113,3,Undirected
S0094,S0114,3,Undirected
S0094,S0115,1,Undirected
S0094,S0116,1,Undirected
S0094,S0117,2,Undirected
S0094,S0119,1,Undirected
S0094,S0120,4,Undirected
S0094,S0121,3,Undirected
S0094,S0122,3,Undirected
S0094,S0123,1,Undirected
S0094,S0124,1,Undirected
S0094,S0126,4,Undirected
S0094,S0127,2,Undirected
S0094,S0128,1,Undirected
S0094,S0129,1,Undirected
S0094,S0130,4,Undirected
S0094,S0131,1,Undirected
S0094,S0132,2,Undirected
S0094,S0133,2,Undirected
S0094,S0134,4,Undirected
S0094,S0135,1,Undirected
S0094,S0137,2,Undirected
S0094,S0138,1,Undirected
S0094,S0140,3,Undirected
S0094,S0141,4,Undirected
S0094,S0142,4,Undirected
S0094,S0143,1,Undirected
S0094,S0144,2,Undirected
S0094,S0145,2,Undirected
S0094,S0147,2,Undirected
S0094,S0148,2,Undirected
S0094,S0149,5,Undirected
S0094,S0150,1,Undirected
S0094,S0151,1,Undirected
S0094,S0152,1,Undirected
S0094,S0153,4,Undirected
S0094,S0154,3,Undirected
S0094,S0155,2,Undirected
S0094,S0156,2,Undirected
S0094,S0157,2,Undirected
S0094,S0158,3,Undirected
S0094,S0159,1,Undirected
S0094,S0160,5,Undirected
S0094,S0161,2,Undirected
S0094,S0162,2,Undirected
S0094,S0163,2,Undirected
S0094,S0164,2,Undirected
S0094,S0165,1,Undirected
S0094,S0166,3,Undirected
S0094,S0167,4,Undirected
S0094,S0168,4,Undirected
S0094,S0169,3,Undirected
S0094,S0170,4,Undirected
S0094,S0171,3,Undirected
S0094,S0172,1,Undirected
S0094,S0173,4,Undirected
S0094,S0174,1,Undirected
S0094,S0176,2,Undirected
S0094,S0177,1,Undirected
S0094,S0178,1,Undirected
S0094,S0179,4,Undirected
S0094,S0181,3,Undirected
S0094,S0182,3,Undirected
S0094,S0183,3,Undirected
S0094,S0184,1,Undirected
S0094,S0185,1,Undirected
S0094,S0188,2,Undirected
S0094,S0190,2,Undirected
S0094,S0191,1,Undirected
S0094,S0193,2,Undirected
S0094,S0194,2,Undirected
S0094,S0196,2,Undirected
S0094,S0197,5,Undirected
S0094,S0198,1,Undirected
S0094,S0199,3,Undirected
S0094,S0200,1,Undirected
S0094,S0201,1,Undirected
S0094,S0202,1,Undirected
S0094,S0203,1,Undirected
S0094,S0204,1,Undirected
S0094,S0205,1,Undirected
S0094,S0206,1,Undirected
S0094,S0207,5,Undirected
S0094,S0210,3,Undirected
S0094,S0213,2,Undirected
S0094,S0214,4,Undirected
S0094,S0215,2,Undirected
S0094,S0216,2,Undirected
S0094,S0217,1,Undirected
S0094,S0218,2,Undirected
S0094,S0219,2,Undirected
S0094,S0221,2,Undirected
S0094,S0222,1,Undirected
S0094,S0223,1,Undirected
S0094,S0224,2,Undirected
S0094,S0225,2,Undirected
S0094,S0226,3,Undirected
S0094,S0227,1,Undirected
S0094,S0230,4,Undirected
S0094,S0231,2,Undirected
S0094,S0232,1,Undirected
S0094,S0233,3,Undirected
S0094,S0235,1,Undirected
S0094,S0237,2,Undirected
S0094,S0238,2,Undirected
S0094,S0239,1,Undirected
S0094,S0240,1,Undirected
S0094,S0241,4,Undirected
S0094,S0243,2,Undirected
S0094,S0245,2,Undirected
S0094,S0246,1,Undirected
S0094,S0248,4,Undirected
S0094,S0249,1,Undirected
S0095,S0097,2,Undirected
S0095,S0098,4,Undirected
S0095,S0099,3,Undirected
S0095,S0100,2,Undirected
S0095,S0101,2,Undirected
S0095,S0102,3,Undirected
S0095,S0104,2,Undirected
S0095,S0105,1,Undirected
S0095,S0106,4,Undirected
S0095,S0107,1,Undirected
S0095,S0109,2,Undirected
S0095,S0112,6,Undirected
S0095,S0113,4,Undirected
S0095,S0114,4,Undirected
S0095,S0117,5,Undirected
S0095,S0118,1,Undirected
S0095,S0119,2,Undirected
S0095,S0120,3,Undirected
S0095,S0121,2,Undirected
S0095,S0122,1,Undirected
S0095,S0123,1,Undirected
S0095,S0124,2,Undirected
S0095,S0126,1,Undirected
S0095,S0128,2,Undirected
S0095,S0129,2,Undirected
S0095,S0130,2,Undirected
S0095,S0132,5,Undirected
S0095,S0133,3,Undirected
S0095,S0138,1,Undirected
S0095,S0139,3,Undirected
S0095,S0140,3,Undirected
S0095,S0141,2,Undirected
S0095,S0142,2,Undirected
S0095,S0143,4,Undirected
S0095,S0144,3,Undirected
S0095,S0145,2,Undirected
S0095,S0146,2,Undirected
S0095,S0147,2,Undirected
S0095,S0148,3,Undirected
S0095,S0149,1,Undirected
S0095,S0150,1,Undirected
S0095,S0151,2,Undirected
S0095,S0152,6,Undirected
S0095,S0153,3,Undirected
S0095,S0154,2,Undirected
S0095,S0156,2,Undirected
S0095,S0157,2,Undirected
S0095,S0158,4,Undirected
S0095,S0159,4,Undirected
S0095,S0160,1,Undirected
S0095,S0162,3,Undirected
S0095,S0164,2,Undirected
S0095,S0165,2,Undirected
S0095,S0166,4,Undirected
S0095,S0167,1,Undirected
S0095,S0168,3,Undirected
S0095,S0170,4,Undirected
S0095,S0171,6,Undirected
S0095,S0172,1,Undirected
S0095,S0173,2,Undirected
S0095,S0174,3,Undirected
S0095,S0175,1,Undirected
S0095,S0176,1,Undirected
S0095,S0177,1,Undirected
S0095,S0178,3,Undirected
S0095,S0179,4,Undirected
S0095,S0180,2,Undirected
S0095,S0181,1,Undirected
S0095,S0182,3,Undirected
S0095,S0183,3,Undirected
S0095,S0184,1,Undirected
S0095,S0185,1,Undirected
S0095,S0190,2,Undirected
S0095,S0191,2,Undirected
S0095,S0192,2,Undirected
S0095,S0193,1,Undirected
S0095,S0194,2,Undirected
S0095,S0195,3,Undirected
S0095,S0196,1,Undirected
S0095,S0197,4,Undirected
S0095,S0198,3,Undirected
S0095,S0199,3,Undirected
S0095,S0200,5,Undirected
S0095,S0201,3,Undirected
S0095,S0202,4,Undirected
S0095,S0205,2,Undirected
S0095,S0206,1,Undirected
S0095,S0207,2,Undirected
S0095,S0209,2,Undirected
S0095,S0210,1,Undirected
S0095,S0211,2,Undirected
S0095,S0212,3,Undirected
S0095,S0213,5,Undirected
S0095,S0215,3,Undirected
S0095,S0216,2,Undirected
S0095,S0217,1,Undirected
S0095,S0218,6,Undirected
S0095,S0219,2,Undirected
S0095,S0221,1,Undirected
S0095,S0222,2,Undirected
S0095,S0223,1,Undirected
S0095,S0224,5,Undirected
S0095,S0225,2,Undirected
S0095,S0226,4,Undirected
S0095,S0227,2,Undirected
S0095,S0228,1,Undirected
S0095,S0229,1,Undirected
S0095,S0230,3,Undirected
S0095,S0231,2,Undirected
S0095,S0232,3,Undirected
S0095,S0233,2,Undirected
S0095,S0234,1,Undirected
S0095,S0235,2,Undirected
S0095,S0236,1,Undirected
S0095,S0237,4,Undirected
S0095,S0238,1,Undirected
S0095,S0239,2,Undirected
S0095,S0240,2,Undirected
S0095,S0241,6,Undirected
S0095,S0243,4,Undirected
S0095,S0244,3,Undirected
S0095,S0245,2,Undirected
S0095,S0246,1,Undirected
S0095,S0248,2,Undirected
S0095,S0249,1,Undirected
S0095,S0250,3,Undirected
S0096,S0098,1,Undirected
S0096,S0100,1,Undirected
S0096,S0101,1,Undirected
S0096,S0102,1,Undirected
S0096,S0106,2,Undirected
S0096,S0107,1,Undirected
S0096,S0112,1,Undirected
S0096,S0113,2,Undirected
S0096,S0114,1,Undirected
S0096,S0115,2,Undirected
S0096,S0119,1,Undirected
S0096,S0120,1,Undirected
S0096,S0121,1,Undirected
S0096,S0122,1,Undirected
S0096,S0125,1,Undirected
S0096,S0126,1,Undirected
S0096,S0127,2,Undirected
S0096,S0128,1,Undirected
S0096,S0129,1,Undirected
S0096,S0130,2,Undirected
S0096,S0131,1,Undirected
S0096,S0132,2,Undirected
S0096,S0133,1,Undirected
S0096,S0134,2,Undirected
S0096,S0135,1,Undirected
S0096,S0138,1,Undirected
S0096,S0141,2,Undirected
S0096,S0142,2,Undirected
S0096,S0144,1,Undirected
S0096,S0145,1,Undirected
S0096,S0147,2,Undirected
S0096,S0148,1,Undirected
S0096,S0152,1,Undirected
S0096,S0153,1,Undirected
S0096,S0155,2,Undirected
S0096,S0157,1,Undirected
S0096,S0159,1,Undirected
S0096,S0160,1,Undirected
S0096,S0161,1,Undirected
S0096,S0162,1,Undirected
S0096,S0165,2,Undirected
S0096,S0167,1,Undirected
S0096,S0168,1,Undirected
S0096,S0170,1,Undirected
S0096,S0172,1,Undirected
S0096,S0173,2,Undirected
S0096,S0174,1,Undirected
S0096,S0178,1,Undirected
S0096,S0179,1,Undirected
S0096,S0180,2,Undirected
S0096,S0182,1,Undirected
S0096,S0183,1,Undirected
S0096,S0184,1,Undirected
S0096,S0187,1,Undirected
S0096,S0191,2,Undirected
S0096,S0192,2,Undirected
S0096,S0194,1,Undirected
S0096,S0196,1,Undirected
S0096,S0197,1,Undirected
S0096,S0198,1,Undirected
S0096,S0199,1,Undirected
S0096,S0201,1,Undirected
S0096,S0203,1,Undirected
S0096,S0206,1,Undirected
S0096,S0207,3,Undirected
S0096,S0210,2,Undirected
S0096,S0218,2,Undirected
S0096,S0222,1,Undirected
S0096,S0224,1,Undirected
S0096,S0227,1,Undirected
S0096,S0228,2,Undirected
S0096,S0229,1,Undirected
S0096,S0230,2,Undirected
S0096,S0231,2,Undirected
S0096,S0232,1,Undirected
S0096,S0233,1,Undirected
S0096,S0234,1,Undirected
S0096,S0235,1,Undirected
S0096,S0236,1,Undirected
S0096,S0237,1,Undirected
S0096,S0238,1,Undirected
S0096,S0240,1,Undirected
S0096,S0241,1,Undirected
S0096,S0248,1,Undirected
S0096,S0250,1,Undirected
S0097,S0098,1,Undirected
S0097,S0099,1,Undirected
S0097,S0100,1,Undirected
S0097,S0101,1,Undirected
S0097,S0102,3,Undirected
S0097,S0103,1,Undirected
S0097,S0104,1,Undirected
S0097,S0105,1,Undirected
S0097,S0106,2,Undirected
S0097,S0107,2,Undirected
S0097,S0108,1,Undirected
S0097,S0109,1,Undirected
S0097,S0110,2,Undirected
S0097,S0111,1,Undirected
S0097,S0112,1,Undirected
S0097,S0113,2,Undirected
S0097,S0114,1,Undirected
S0097,S0117,1,Undirected
S0097,S0119,1,Undirected
S0097,S0120,3,Undirected
S0097,S0121,1,Undirected
S0097,S0122,2,Undirected
S0097,S0123,1,Undirected
S0097,S0124,1,Undirected
S0097,S0125,1,Undirected
S0097,S0130,1,Undirected
S0097,S0131,1,Undirected
S0097,S0132,1,Undirected
S0097,S0133,1,Undirected
S0097,S0134,1,Undirected
S0097,S0135,1,Undirected
S0097,S0138,3,Undirected
S0097,S0139,1,Undirected
S0097,S0140,3,Undirected
S0097,S0141,1,Undirected
S0097,S0142,1,Undirected
S0097,S0144,1,Undirected
S0097,S0146,2,Undirected
S0097,S0148,3,Undirected
S0097,S0149,3,Undirected
S0097,S0150,1,Undirected
S0097,S0151,1,Undirected
S0097,S0152,1,Undirected
S0097,S0153,2,Undirected
S0097,S0154,2,Undirected
S0097,S0158,3,Undirected
S0097,S0159,2,Undirected
S0097,S0160,1,Undirected
S0097,S0162,2,Undirected
S0097,S0163,1,Undirected
S0097,S0165,1,Undirected
S0097,S0166,2,Undirected
S0097,S0167,1,Undirected
S0097,S0168,3,Undirected
S0097,S0169,2,Undirected
S0097,S0170,1,Undirected
S0097,S0171,2,Undirected
S0097,S0172,2,Undirected
S0097,S0176,1,Undirected
S0097,S0178,1,Undirected
S0097,S0179,1,Undirected
S0097,S0181,3,Undirected
S0097,S0182,1,Undirected
S0097,S0183,2,Undirected
S0097,S0185,1,Undirected
S0097,S0189,1,Undirected
S0097,S0196,1,Undirected
S0097,S0197,3,Undirected
S0097,S0199,2,Undirected
S0097,S0200,2,Undirected
S0097,S0202,1,Undirected
S0097,S0203,1,Undirected
S0097,S0207,1,Undirected
S0097,S0208,1,Undirected
S0097,S0210,2,Undirected
S0097,S0212,1,Undirected
S0097,S0213,1,Undirected
S0097,S0214,2,Undirected
S0097,S0218,3,Undirected
S0097,S0219,1,Undirected
S0097,S0221,1,Undirected
S0097,S0222,4,Undirected
S0097,S0223,1,Undirected
S0097,S0224,1,Undirected
S0097,S0225,2,Undirected
S0097,S0226,4,Undirected
S0097,S0228,1,Undirected
S0097,S0230,2,Undirected
S0097,S0231,1,Undirected
S0097,S0232,1,Undirected
S0097,S0233,1,Undirected
S0097,S0234,1,Undirected
S0097,S0235,2,Undirected
S0097,S0236,2,Undirected
S0097,S0237,1,Undirected
S0097,S0239,2,Undirected
S0097,S0240,2,Undirected
S0097,S0241,1,Undirected
S0097,S0243,1,Undirected
S0097,S0244,2,Undirected
S0097,S0245,2,Undirected
S0097,S0249,1,Undirected
S0097,S0250,1,Undirected
S0098,S0099,1,Undirected
S0098,S0101,1,Undirected
S0098,S0102,1,Undirected
S0098,S0104,3,Undirected
S0098,S0106,3,Undirected
S0098,S0108,1,Undirected
S0098,S0109,2,Undirected
S0098,S0110,2,Undirected
S0098,S0111,1,Undirected
S0098,S0112,1,Undirected
S0098,S0113,5,Undirected
S0098,S0114,2,Undirected
S0098,S0115,2,Undirected
S0098,S0116,1,Undirected
S0098,S0117,3,Undirected
S0098,S0119,1,Undirected
S0098,S0120,4,Undirected
S0098,S0121,1,Undirected
S0098,S0123,3,Undirected
S0098,S0125,2,Undirected
S0098,S0126,1,Undirected
S0098,S0127,1,Undirected
S0098,S0128,2,Undirected
S0098,S0129,2,Undirected
S0098,S0130,2,Undirected
S0098,S0132,4,Undirected
S0098,S0133,2,Undirected
S0098,S0134,2,Undirected
S0098,S0138,2,Undirected
S0098,S0139,1,Undirected
S0098,S0140,3,Undirected
S0098,S0142,5,Undirected
S0098,S0143,2,Undirected
S0098,S0144,3,Undirected
S0098,S0145,3,Undirected
S0098,S0148,1,Undirected
S0098,S0149,2,Undirected
S0098,S0150,3,Undirected
S0098,S0151,2,Undirected
S0098,S0152,3,Undirected
S0098,S0153,2,Undirected
S0098,S0154,2,Undirected
S0098,S0158,1,Undirected
S0098,S0159,2,Undirected
S0098,S0160,2,Undirected
S0098,S0162,3,Undirected
S0098,S0165,1,Undirected
S0098,S0166,4,Undirected
S0098,S0167,1,Undirected
S0098,S0168,1,Undirected
S0098,S0170,3,Undirected
S0098,S0171,3,Undirected
S0098,S0172,1,Undirected
S0098,S0174,2,Undirected
S0098,S0176,1,Undirected
S0098,S0177,1,Undirected
S0098,S0178,2,Undirected
S0098,S0179,4,Undirected
S0098,S0180,2,Undirected
S0098,S0181,1,Undirected
S0098,S0182,3,Undirected
S0098,S0183,3,Undirected
S0098,S0184,1,Undirected
S0098,S0185,1,Undirected
S0098,S0188,1,Undirected
S0098,S0190,2,Undirected
S0098,S0191,3,Undirected
S0098,S0192,1,Undirected
S0098,S0194,1,Undirected
S0098,S0195,2,Undirected
S0098,S0197,2,Undirected
S0098,S0199,1,Undirected
S0098,S0200,1,Undirected
S0098,S0201,2,Undirected
S0098,S0202,1,Undirected
S0098,S0203,1,Undirected
S0098,S0205,2,Undirected
S0098,S0206,1,Undirected
S0098,S0207,5,Undirected
S0098,S0209,2,Undirected
S0098,S0211,2,Undirected
S0098,S0212,1,Undirected
S0098,S0213,3,Undirected
S0098,S0214,2,Undirected
S0098,S0215,3,Undirected
S0098,S0216,2,Undirected
S0098,S0218,4,Undirected
S0098,S0219,2,Undirected
S0098,S0221,2,Undirected
S0098,S0222,1,Undirected
S0098,S0223,1,Undirected
S0098,S0224,3,Undirected
S0098,S0225,2,Undirected
S0098,S0226,3,Undirected
S0098,S0227,2,Undirected
S0098,S0228,1,Undirected
S0098,S0230,4,Undirected
S0098,S0231,2,Undirected
S0098,S0232,1,Undirected
S0098,S0233,4,Undirected
S0098,S0234,1,Undirected
S0098,S0235,1,Undirected
S0098,S0237,2,Undirected
S0098,S0238,1,Undirected
S0098,S0239,2,Undirected
S0098,S0241,4,Undirected
S0098,S0243,2,Undirected
S0098,S0248,1,Undirected
S0098,S0249,2,Undirected
S0099,S0100,2,Undirected
S0099,S0101,2,Undirected
S0099,S0102,2,Undirected
S0099,S0103,1,Undirected
S0099,S0104,2,Undirected
S0099,S0105,2,Undirected
S0099,S0108,1,Undirected
S0099,S0109,3,Undirected
S0099,S0110,2,Undirected
S0099,S0112,2,Undirected
S0099,S0113,1,Undirected
S0099,S0114,4,Undirected
S0099,S0115,1,Undirected
S0099,S0117,3,Undirected
S0099,S0120,1,Undirected
S0099,S0122,1,Undirected
S0099,S0124,3,Undirected
S0099,S0128,2,Undirected
S0099,S0130,1,Undirected
S0099,S0132,2,Undirected
S0099,S0133,1,Undirected
S0099,S0136,2,Undirected
S0099,S0137,1,Undirected
S0099,S0138,2,Undirected
S0099,S0139,1,Undirected
S0099,S0140,2,Undirected
S0099,S0141,1,Undirected
S0099,S0143,4,Undirected
S0099,S0144,1,Undirected
S0099,S0145,1,Undirected
S0099,S0146,3,Undirected
S0099,S0147,2,Undirected
S0099,S0148,4,Undirected
S0099,S0149,1,Undirected
S0099,S0150,2,Undirected
S0099,S0151,2,Undirected
S0099,S0152,2,Undirected
S0099,S0153,1,Undirected
S0099,S0157,2,Undirected
S0099,S0158,3,Undirected
S0099,S0159,4,Undirected
S0099,S0162,1,Undirected
S0099,S0163,1,Undirected
S0099,S0164,1,Undirected
S0099,S0166,3,Undirected
S0099,S0168,1,Undirected
S0099,S0169,1,Undirected
S0099,S0171,1,Undirected
S0099,S0172,1,Undirected
S0099,S0174,2,Undirected
S0099,S0177,1,Undirected
S0099,S0178,2,Undirected
S0099,S0179,3,Undirected
S0099,S0180,1,Undirected
S0099,S0182,1,Undirected
S0099,S0183,2,Undirected
S0099,S0187,1,Undirected
S0099,S0189,1,Undirected
S0099,S0190,1,Undirected
S0099,S0194,1,Undirected
S0099,S0195,1,Undirected
S0099,S0198,2,Undirected
S0099,S0199,1,Undirected
S0099,S0200,2,Undirected
S0099,S0201,2,Undirected
S0099,S0202,1,Undirected
S0099,S0203,1,Undirected
S0099,S0204,1,Undirected
